Chrom,Start.1,End.1,Start,End,ID,ID.1,Name,Trait.name,Group2,Group,Colors,Group3
1,26927564,26927564,26917564,26937564,Cml(Current Study),Cml(Current Study),PstI.TP19694,Culm length ,Cml,Cml(Current Study),Red,Current Study
1,78162835,78162835,78152835,78172835,Cml(Current Study),Cml(Current Study),PstI.TP459121,Culm length ,Cml,Cml(Current Study),Red,Current Study
1,80877289,80877289,80867289,80887289,Cml(Current Study),Cml(Current Study),PstI.TP703969,Culm length ,Cml,Cml(Current Study),Red,Current Study
1,26848011,26848011,26838011,26858011,Cml(Current Study),Cml(Current Study),PstI.TP757921,Culm length ,Cml,Cml(Current Study),Red,Current Study
1,7984963,7984963,7974963,7994963,Cml(Current Study),Cml(Current Study),PstI.TP972953,Culm length ,Cml,Cml(Current Study),Red,Current Study
2,75774037,75774037,75764037,75784037,Cml(Current Study),Cml(Current Study),NsiI.TP164112,Culm length ,Cml,Cml(Current Study),Red,Current Study
2,61303139,61303139,61293139,61313139,Cml(Current Study),Cml(Current Study),NsiI.TP810561,Culm length ,Cml,Cml(Current Study),Red,Current Study
2,61335361,61335361,61325361,61345361,Cml(Current Study),Cml(Current Study),PstI.TP577552,Culm length ,Cml,Cml(Current Study),Red,Current Study
3,51796050,51796050,51786050,51806050,Cml(Current Study),Cml(Current Study),NsiI.TP218789,Culm length ,Cml,Cml(Current Study),Red,Current Study
3,63530717,63530717,63520717,63540717,Cml(Current Study),Cml(Current Study),NsiI.TP447144,Culm length ,Cml,Cml(Current Study),Red,Current Study
3,57849113,57849113,57839113,57859113,Cml(Current Study),Cml(Current Study),NsiI.TP586300,Culm length ,Cml,Cml(Current Study),Red,Current Study
3,54845915,54845915,54835915,54855915,Cml(Current Study),Cml(Current Study),PstI.TP105605,Culm length ,Cml,Cml(Current Study),Red,Current Study
3,63645828,63645828,63635828,63655828,Cml(Current Study),Cml(Current Study),PstI.TP1057917,Culm length ,Cml,Cml(Current Study),Red,Current Study
3,60988993,60988993,60978993,60998993,Cml(Current Study),Cml(Current Study),PstI.TP1066422,Culm length ,Cml,Cml(Current Study),Red,Current Study
3,65245788,65245788,65235788,65255788,Cml(Current Study),Cml(Current Study),PstI.TP4963,Culm length ,Cml,Cml(Current Study),Red,Current Study
3,55061314,55061314,55051314,55071314,Cml(Current Study),Cml(Current Study),PstI.TP773172,Culm length ,Cml,Cml(Current Study),Red,Current Study
3,4037471,4037471,4027471,4047471,Cml(Current Study),Cml(Current Study),PstI.TP838943,Culm length ,Cml,Cml(Current Study),Red,Current Study
4,54754163,54754163,54744163,54764163,Cml(Current Study),Cml(Current Study),NsiI.TP127922,Culm length ,Cml,Cml(Current Study),Red,Current Study
4,62497766,62497766,62487766,62507766,Cml(Current Study),Cml(Current Study),NsiI.TP383201,Culm length ,Cml,Cml(Current Study),Red,Current Study
4,10248885,10248885,10238885,10258885,Cml(Current Study),Cml(Current Study),NsiI.TP696486,Culm length ,Cml,Cml(Current Study),Red,Current Study
4,61088428,61088428,61078428,61098428,Cml(Current Study),Cml(Current Study),PstI.TP217994,Culm length ,Cml,Cml(Current Study),Red,Current Study
4,4201581,4201581,4191581,4211581,Cml(Current Study),Cml(Current Study),PstI.TP57846,Culm length ,Cml,Cml(Current Study),Red,Current Study
4,66143706,66143706,66133706,66153706,Cml(Current Study),Cml(Current Study),PstI.TP858902,Culm length ,Cml,Cml(Current Study),Red,Current Study
5,57403,57403,47403,67403,Cml(Current Study),Cml(Current Study),NsiI.TP33138,Culm length ,Cml,Cml(Current Study),Red,Current Study
5,38567770,38567770,38557770,38577770,Cml(Current Study),Cml(Current Study),NsiI.TP635575,Culm length ,Cml,Cml(Current Study),Red,Current Study
5,70851257,70851257,70841257,70861257,Cml(Current Study),Cml(Current Study),PstI.TP742466,Culm length ,Cml,Cml(Current Study),Red,Current Study
5,69228848,69228848,69218848,69238848,Cml(Current Study),Cml(Current Study),PstI.TP841498,Culm length ,Cml,Cml(Current Study),Red,Current Study
6,47900218,47900218,47890218,47910218,Cml(Current Study),Cml(Current Study),NsiI.TP34193,Culm length ,Cml,Cml(Current Study),Red,Current Study
6,57974096,57974096,57964096,57984096,Cml(Current Study),Cml(Current Study),PstI.TP10996,Culm length ,Cml,Cml(Current Study),Red,Current Study
6,47930110,47930110,47920110,47940110,Cml(Current Study),Cml(Current Study),PstI.TP148994,Culm length ,Cml,Cml(Current Study),Red,Current Study
6,51146867,51146867,51136867,51156867,Cml(Current Study),Cml(Current Study),PstI.TP55941,Culm length ,Cml,Cml(Current Study),Red,Current Study
6,45615805,45615805,45605805,45625805,Cml(Current Study),Cml(Current Study),PstI.TP745785,Culm length ,Cml,Cml(Current Study),Red,Current Study
6,49388605,49388605,49378605,49398605,Cml(Current Study),Cml(Current Study),PstI.TP840679,Culm length ,Cml,Cml(Current Study),Red,Current Study
7,59825579,59825579,59815579,59835579,Cml(Current Study),Cml(Current Study),PstI.TP290738,Culm length ,Cml,Cml(Current Study),Red,Current Study
8,528900,528900,518900,538900,Cml(Current Study),Cml(Current Study),PstI.TP795667,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,5342948,5342948,5332948,5352948,Cml(Current Study),Cml(Current Study),NsiI.TP249634,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,55901846,55901846,55891846,55911846,Cml(Current Study),Cml(Current Study),NsiI.TP445017,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,50004653,50004653,49994653,50014653,Cml(Current Study),Cml(Current Study),PstI.TP1155086,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,50325026,50325026,50315026,50335026,Cml(Current Study),Cml(Current Study),PstI.TP118716,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,57790410,57790410,57780410,57800410,Cml(Current Study),Cml(Current Study),PstI.TP14229,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,56211895,56211895,56201895,56221895,Cml(Current Study),Cml(Current Study),PstI.TP15780,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,55239543,55239543,55229543,55249543,Cml(Current Study),Cml(Current Study),PstI.TP355049,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,57032697,57032697,57022697,57042697,Cml(Current Study),Cml(Current Study),PstI.TP485114,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,50513395,50513395,50503395,50523395,Cml(Current Study),Cml(Current Study),PstI.TP751721,Culm length ,Cml,Cml(Current Study),Red,Current Study
9,3265857,3265857,3255857,3275857,Cml(Current Study),Cml(Current Study),PstI.TP901954,Culm length ,Cml,Cml(Current Study),Red,Current Study
10,41353679,41353679,41343679,41363679,Cml(Current Study),Cml(Current Study),NsiI.TP648509,Culm length ,Cml,Cml(Current Study),Red,Current Study
10,10693125,10693125,10683125,10703125,Cml(Current Study),Cml(Current Study),NsiI.TP764847,Culm length ,Cml,Cml(Current Study),Red,Current Study
10,60979471,60979471,60969471,60989471,Cml(Current Study),Cml(Current Study),PstI.TP226277,Culm length ,Cml,Cml(Current Study),Red,Current Study
10,6556740,6556740,6546740,6566740,Cml(Current Study),Cml(Current Study),PstI.TP738082,Culm length ,Cml,Cml(Current Study),Red,Current Study
10,52242723,52242723,52232723,52252723,Cml(Current Study),Cml(Current Study),PstI.TP771967,Culm length ,Cml,Cml(Current Study),Red,Current Study
1,67605060,67605060,67595060,67615060,CmN(Current Study),CmN(Current Study),NsiI.TP172212,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,75354964,75354964,75344964,75364964,CmN(Current Study),CmN(Current Study),NsiI.TP415654,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,74820948,74820948,74810948,74830948,CmN(Current Study),CmN(Current Study),NsiI.TP465791,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,8181678,8181678,8171678,8191678,CmN(Current Study),CmN(Current Study),NsiI.TP681203,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,12653027,12653027,12643027,12663027,CmN(Current Study),CmN(Current Study),NsiI.TP750615,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,67675884,67675884,67665884,67685884,CmN(Current Study),CmN(Current Study),NsiI.TP754072,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,67205643,67205643,67195643,67215643,CmN(Current Study),CmN(Current Study),PstI.TP111833,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,72123046,72123046,72113046,72133046,CmN(Current Study),CmN(Current Study),PstI.TP1212724,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,78396312,78396312,78386312,78406312,CmN(Current Study),CmN(Current Study),PstI.TP217199,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,66632271,66632271,66622271,66642271,CmN(Current Study),CmN(Current Study),PstI.TP393536,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,60097068,60097068,60087068,60107068,CmN(Current Study),CmN(Current Study),PstI.TP457393,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,78162835,78162835,78152835,78172835,CmN(Current Study),CmN(Current Study),PstI.TP459121,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,7260226,7260226,7250226,7270226,CmN(Current Study),CmN(Current Study),PstI.TP485051,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,70805200,70805200,70795200,70815200,CmN(Current Study),CmN(Current Study),PstI.TP69823,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,6117705,6117705,6107705,6127705,CmN(Current Study),CmN(Current Study),PstI.TP850835,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,11187262,11187262,11177262,11197262,CmN(Current Study),CmN(Current Study),PstI.TP869093,Culm node number ,CmN,CmN(Current Study),Red,Current Study
1,80310797,80310797,80300797,80320797,CmN(Current Study),CmN(Current Study),PstI.TP892749,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,67954599,67954599,67944599,67964599,CmN(Current Study),CmN(Current Study),GFSSContig17477_775,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,675031,675031,665031,685031,CmN(Current Study),CmN(Current Study),NsiI.TP282888,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,65096533,65096533,65086533,65106533,CmN(Current Study),CmN(Current Study),NsiI.TP409721,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,56699414,56699414,56689414,56709414,CmN(Current Study),CmN(Current Study),NsiI.TP443023,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,61270017,61270017,61260017,61280017,CmN(Current Study),CmN(Current Study),NsiI.TP494603,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,2228424,2228424,2218424,2238424,CmN(Current Study),CmN(Current Study),NsiI.TP575555,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,52050200,52050200,52040200,52060200,CmN(Current Study),CmN(Current Study),NsiI.TP617177,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,71277610,71277610,71267610,71287610,CmN(Current Study),CmN(Current Study),PstI.TP1025634,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,63346042,63346042,63336042,63356042,CmN(Current Study),CmN(Current Study),PstI.TP1100764,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,61958273,61958273,61948273,61968273,CmN(Current Study),CmN(Current Study),PstI.TP1123778,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,59726913,59726913,59716913,59736913,CmN(Current Study),CmN(Current Study),PstI.TP1128002,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,76322220,76322220,76312220,76332220,CmN(Current Study),CmN(Current Study),PstI.TP153500,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,45782629,45782629,45772629,45792629,CmN(Current Study),CmN(Current Study),PstI.TP385678,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,71461615,71461615,71451615,71471615,CmN(Current Study),CmN(Current Study),PstI.TP425751,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,63153549,63153549,63143549,63163549,CmN(Current Study),CmN(Current Study),PstI.TP454285,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,75564773,75564773,75554773,75574773,CmN(Current Study),CmN(Current Study),PstI.TP547023,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,61335361,61335361,61325361,61345361,CmN(Current Study),CmN(Current Study),PstI.TP577552,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,69910554,69910554,69900554,69920554,CmN(Current Study),CmN(Current Study),PstI.TP663163,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,74477521,74477521,74467521,74487521,CmN(Current Study),CmN(Current Study),PstI.TP749093,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,3715278,3715278,3705278,3725278,CmN(Current Study),CmN(Current Study),PstI.TP794569,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,72930521,72930521,72920521,72940521,CmN(Current Study),CmN(Current Study),PstI.TP875140,Culm node number ,CmN,CmN(Current Study),Red,Current Study
2,14521096,14521096,14511096,14531096,CmN(Current Study),CmN(Current Study),PstI.TP998491,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,69000501,69000501,68990501,69010501,CmN(Current Study),CmN(Current Study),NsiI.TP128678,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,3586934,3586934,3576934,3596934,CmN(Current Study),CmN(Current Study),NsiI.TP217838,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,71119897,71119897,71109897,71129897,CmN(Current Study),CmN(Current Study),NsiI.TP327757,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,64344627,64344627,64334627,64354627,CmN(Current Study),CmN(Current Study),NsiI.TP332475,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,59218088,59218088,59208088,59228088,CmN(Current Study),CmN(Current Study),NsiI.TP338132,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,68111215,68111215,68101215,68121215,CmN(Current Study),CmN(Current Study),NsiI.TP370880,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,11842346,11842346,11832346,11852346,CmN(Current Study),CmN(Current Study),NsiI.TP434679,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,62054481,62054481,62044481,62064481,CmN(Current Study),CmN(Current Study),NsiI.TP726681,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,65668248,65668248,65658248,65678248,CmN(Current Study),CmN(Current Study),PstI.TP1128716,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,17294985,17294985,17284985,17304985,CmN(Current Study),CmN(Current Study),PstI.TP1146105,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,7342289,7342289,7332289,7352289,CmN(Current Study),CmN(Current Study),PstI.TP1226186,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,8690384,8690384,8680384,8700384,CmN(Current Study),CmN(Current Study),PstI.TP132940,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,72380511,72380511,72370511,72390511,CmN(Current Study),CmN(Current Study),PstI.TP233305,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,61336314,61336314,61326314,61346314,CmN(Current Study),CmN(Current Study),PstI.TP238422,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,10399618,10399618,10389618,10409618,CmN(Current Study),CmN(Current Study),PstI.TP300328,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,69602329,69602329,69592329,69612329,CmN(Current Study),CmN(Current Study),PstI.TP410209,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,57313153,57313153,57303153,57323153,CmN(Current Study),CmN(Current Study),PstI.TP433824,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,72097083,72097083,72087083,72107083,CmN(Current Study),CmN(Current Study),PstI.TP704102,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,8503251,8503251,8493251,8513251,CmN(Current Study),CmN(Current Study),PstI.TP788810,Culm node number ,CmN,CmN(Current Study),Red,Current Study
3,12140520,12140520,12130520,12150520,CmN(Current Study),CmN(Current Study),PstI.TP797446,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,54754163,54754163,54744163,54764163,CmN(Current Study),CmN(Current Study),NsiI.TP127922,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,5011408,5011408,5001408,5021408,CmN(Current Study),CmN(Current Study),NsiI.TP154371,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,58488770,58488770,58478770,58498770,CmN(Current Study),CmN(Current Study),NsiI.TP390222,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,58096507,58096507,58086507,58106507,CmN(Current Study),CmN(Current Study),NsiI.TP402511,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,52156961,52156961,52146961,52166961,CmN(Current Study),CmN(Current Study),NsiI.TP443125,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,68022596,68022596,68012596,68032596,CmN(Current Study),CmN(Current Study),NsiI.TP515167,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,63763133,63763133,63753133,63773133,CmN(Current Study),CmN(Current Study),NsiI.TP779177,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,12330408,12330408,12320408,12340408,CmN(Current Study),CmN(Current Study),NsiI.TP827851,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,62207098,62207098,62197098,62217098,CmN(Current Study),CmN(Current Study),PstI.TP1026977,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,65166320,65166320,65156320,65176320,CmN(Current Study),CmN(Current Study),PstI.TP1098463,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,48397503,48397503,48387503,48407503,CmN(Current Study),CmN(Current Study),PstI.TP1148487,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,64295006,64295006,64285006,64305006,CmN(Current Study),CmN(Current Study),PstI.TP1235909,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,666401,666401,656401,676401,CmN(Current Study),CmN(Current Study),PstI.TP1250993,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,4598220,4598220,4588220,4608220,CmN(Current Study),CmN(Current Study),PstI.TP246674,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,14228269,14228269,14218269,14238269,CmN(Current Study),CmN(Current Study),PstI.TP257951,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,66042591,66042591,66032591,66052591,CmN(Current Study),CmN(Current Study),PstI.TP317521,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,61064043,61064043,61054043,61074043,CmN(Current Study),CmN(Current Study),PstI.TP480983,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,5155593,5155593,5145593,5165593,CmN(Current Study),CmN(Current Study),PstI.TP504809,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,53924496,53924496,53914496,53934496,CmN(Current Study),CmN(Current Study),PstI.TP521834,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,4364673,4364673,4354673,4374673,CmN(Current Study),CmN(Current Study),PstI.TP570804,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,51215387,51215387,51205387,51225387,CmN(Current Study),CmN(Current Study),PstI.TP802133,Culm node number ,CmN,CmN(Current Study),Red,Current Study
4,9701801,9701801,9691801,9711801,CmN(Current Study),CmN(Current Study),PstI.TP998275,Culm node number ,CmN,CmN(Current Study),Red,Current Study
5,2299991,2299991,2289991,2309991,CmN(Current Study),CmN(Current Study),PstI.TP1181476,Culm node number ,CmN,CmN(Current Study),Red,Current Study
5,3450082,3450082,3440082,3460082,CmN(Current Study),CmN(Current Study),PstI.TP292268,Culm node number ,CmN,CmN(Current Study),Red,Current Study
5,53907385,53907385,53897385,53917385,CmN(Current Study),CmN(Current Study),PstI.TP609962,Culm node number ,CmN,CmN(Current Study),Red,Current Study
5,2641756,2641756,2631756,2651756,CmN(Current Study),CmN(Current Study),PstI.TP714651,Culm node number ,CmN,CmN(Current Study),Red,Current Study
5,64652954,64652954,64642954,64662954,CmN(Current Study),CmN(Current Study),PstI.TP719892,Culm node number ,CmN,CmN(Current Study),Red,Current Study
5,191126,191126,181126,201126,CmN(Current Study),CmN(Current Study),PstI.TP747686,Culm node number ,CmN,CmN(Current Study),Red,Current Study
5,69228848,69228848,69218848,69238848,CmN(Current Study),CmN(Current Study),PstI.TP841498,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,57820247,57820247,57810247,57830247,CmN(Current Study),CmN(Current Study),NsiI.TP159695,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,59462133,59462133,59452133,59472133,CmN(Current Study),CmN(Current Study),NsiI.TP255006,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,53961287,53961287,53951287,53971287,CmN(Current Study),CmN(Current Study),NsiI.TP338280,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,555824,555824,545824,565824,CmN(Current Study),CmN(Current Study),NsiI.TP352026,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,42784766,42784766,42774766,42794766,CmN(Current Study),CmN(Current Study),NsiI.TP358081,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,53064783,53064783,53054783,53074783,CmN(Current Study),CmN(Current Study),NsiI.TP359278,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,57075072,57075072,57065072,57085072,CmN(Current Study),CmN(Current Study),NsiI.TP616137,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,44593939,44593939,44583939,44603939,CmN(Current Study),CmN(Current Study),PstI.TP104645,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,47330022,47330022,47320022,47340022,CmN(Current Study),CmN(Current Study),PstI.TP1090311,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,57974096,57974096,57964096,57984096,CmN(Current Study),CmN(Current Study),PstI.TP10996,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,50717397,50717397,50707397,50727397,CmN(Current Study),CmN(Current Study),PstI.TP1187427,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,56654494,56654494,56644494,56664494,CmN(Current Study),CmN(Current Study),PstI.TP1225179,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,53186052,53186052,53176052,53196052,CmN(Current Study),CmN(Current Study),PstI.TP228722,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,59970341,59970341,59960341,59980341,CmN(Current Study),CmN(Current Study),PstI.TP418863,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,57995101,57995101,57985101,58005101,CmN(Current Study),CmN(Current Study),PstI.TP607682,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,40243524,40243524,40233524,40253524,CmN(Current Study),CmN(Current Study),PstI.TP629514,Culm node number ,CmN,CmN(Current Study),Red,Current Study
6,57757179,57757179,57747179,57767179,CmN(Current Study),CmN(Current Study),PstI.TP737551,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,14339016,14339016,14329016,14349016,CmN(Current Study),CmN(Current Study),NsiI.TP11666,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,3778581,3778581,3768581,3788581,CmN(Current Study),CmN(Current Study),NsiI.TP575618,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,823818,823818,813818,833818,CmN(Current Study),CmN(Current Study),NsiI.TP762015,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,62490129,62490129,62480129,62500129,CmN(Current Study),CmN(Current Study),PstI.TP116046,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,56573064,56573064,56563064,56583064,CmN(Current Study),CmN(Current Study),PstI.TP1254872,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,57197488,57197488,57187488,57207488,CmN(Current Study),CmN(Current Study),PstI.TP190549,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,4460512,4460512,4450512,4470512,CmN(Current Study),CmN(Current Study),PstI.TP251038,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,59945480,59945480,59935480,59955480,CmN(Current Study),CmN(Current Study),PstI.TP285646,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,64227793,64227793,64217793,64237793,CmN(Current Study),CmN(Current Study),PstI.TP292777,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,61484903,61484903,61474903,61494903,CmN(Current Study),CmN(Current Study),PstI.TP344899,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,7619505,7619505,7609505,7629505,CmN(Current Study),CmN(Current Study),PstI.TP543083,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,64850518,64850518,64840518,64860518,CmN(Current Study),CmN(Current Study),PstI.TP58391,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,3245920,3245920,3235920,3255920,CmN(Current Study),CmN(Current Study),PstI.TP617554,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,53864081,53864081,53854081,53874081,CmN(Current Study),CmN(Current Study),PstI.TP713758,Culm node number ,CmN,CmN(Current Study),Red,Current Study
7,37735277,37735277,37725277,37745277,CmN(Current Study),CmN(Current Study),PstI.TP729133,Culm node number ,CmN,CmN(Current Study),Red,Current Study
8,47079973,47079973,47069973,47089973,CmN(Current Study),CmN(Current Study),NsiI.TP241831,Culm node number ,CmN,CmN(Current Study),Red,Current Study
8,62544570,62544570,62534570,62554570,CmN(Current Study),CmN(Current Study),NsiI.TP42003,Culm node number ,CmN,CmN(Current Study),Red,Current Study
8,1326292,1326292,1316292,1336292,CmN(Current Study),CmN(Current Study),NsiI.TP667008,Culm node number ,CmN,CmN(Current Study),Red,Current Study
8,13866107,13866107,13856107,13876107,CmN(Current Study),CmN(Current Study),NsiI.TP744668,Culm node number ,CmN,CmN(Current Study),Red,Current Study
8,62622087,62622087,62612087,62632087,CmN(Current Study),CmN(Current Study),PstI.TP107240,Culm node number ,CmN,CmN(Current Study),Red,Current Study
8,1028461,1028461,1018461,1038461,CmN(Current Study),CmN(Current Study),PstI.TP1248844,Culm node number ,CmN,CmN(Current Study),Red,Current Study
8,15754213,15754213,15744213,15764213,CmN(Current Study),CmN(Current Study),PstI.TP53685,Culm node number ,CmN,CmN(Current Study),Red,Current Study
8,5124822,5124822,5114822,5134822,CmN(Current Study),CmN(Current Study),PstI.TP771300,Culm node number ,CmN,CmN(Current Study),Red,Current Study
8,47698137,47698137,47688137,47708137,CmN(Current Study),CmN(Current Study),PstI.TP815977,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,58912474,58912474,58902474,58922474,CmN(Current Study),CmN(Current Study),GFSSContig15563_263,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,53976945,53976945,53966945,53986945,CmN(Current Study),CmN(Current Study),GFSSContig18315_975,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,49933625,49933625,49923625,49943625,CmN(Current Study),CmN(Current Study),NsiI.TP296932,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,53923129,53923129,53913129,53933129,CmN(Current Study),CmN(Current Study),NsiI.TP415575,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,47862370,47862370,47852370,47872370,CmN(Current Study),CmN(Current Study),NsiI.TP509742,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,41089177,41089177,41079177,41099177,CmN(Current Study),CmN(Current Study),NsiI.TP753743,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,58754094,58754094,58744094,58764094,CmN(Current Study),CmN(Current Study),NsiI.TP90957,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,1671674,1671674,1661674,1681674,CmN(Current Study),CmN(Current Study),PstI.TP1150566,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,53101439,53101439,53091439,53111439,CmN(Current Study),CmN(Current Study),PstI.TP1218439,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,8556161,8556161,8546161,8566161,CmN(Current Study),CmN(Current Study),PstI.TP1263163,Culm node number ,CmN,CmN(Current Study),Red,Current Study
9,56211895,56211895,56201895,56221895,CmN(Current Study),CmN(Current Study),PstI.TP15780,Culm node number ,CmN,CmN(Current Study),Red,Current Study
