"","Nearest.S..bicolor.gene","Chr.a","Positionb","Trialc","Winterd","Miscanthus.SNPe","Pvaluef","Position.relative.to.the.geneg","Arabidopsis.gene","Gene.ontology","Gene.symbol","X.x","X.1","X.2","X.3","X.4","X.5","SB","X.y","Transcript.Name","Chromosome.Name","Description","Organism.Name","Strand","Gene.Start..bp.","Gene.End..bp.","Peptide.Name","PFAM.ID","PFAM.Description","SMART.ID","SMART.Description","Panther.ID","Panther.Description","KOG.ID","KOG.Desctiption","EC.ID","EC.Description","KO.ID","GO.ID","KO.Description","GO.Description","PAC.Transcript.ID","Transcript.Start..bp.","Transcript.End..bp."
"149","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.1","chromosome_6","similar to OJ991113_30.8 protein","Sbicolor_v1.0",-1,50169730,50173815,"1972942_peptide","PF01191","RNA polymerase Rpb5, C-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",3677,"","DNA binding",1972942,50169730,50173815
"150","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.2","chromosome_6","","Sbicolor_v1.0",-1,50172750,50173815,"1972943_peptide","PF03871","RNA polymerase Rpb5, N-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",3677,"","DNA binding",1972943,50172750,50173815
"151","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.2","chromosome_6","","Sbicolor_v1.0",-1,50172750,50173815,"1972943_peptide","PF01191","RNA polymerase Rpb5, C-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",6351,"","transcription, DNA-dependent",1972943,50172750,50173815
"152","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.1","chromosome_6","similar to OJ991113_30.8 protein","Sbicolor_v1.0",-1,50169730,50173815,"1972942_peptide","PF03871","RNA polymerase Rpb5, N-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",6351,"","transcription, DNA-dependent",1972942,50169730,50173815
"153","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.2","chromosome_6","","Sbicolor_v1.0",-1,50172750,50173815,"1972943_peptide","PF03871","RNA polymerase Rpb5, N-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",6351,"","transcription, DNA-dependent",1972943,50172750,50173815
"154","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.1","chromosome_6","similar to OJ991113_30.8 protein","Sbicolor_v1.0",-1,50169730,50173815,"1972942_peptide","PF01191","RNA polymerase Rpb5, C-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",6351,"","transcription, DNA-dependent",1972942,50169730,50173815
"155","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.2","chromosome_6","","Sbicolor_v1.0",-1,50172750,50173815,"1972943_peptide","PF01191","RNA polymerase Rpb5, C-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",3677,"","DNA binding",1972943,50172750,50173815
"156","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.2","chromosome_6","","Sbicolor_v1.0",-1,50172750,50173815,"1972943_peptide","PF01191","RNA polymerase Rpb5, C-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",3899,"","DNA-directed RNA polymerase activity",1972943,50172750,50173815
"157","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.1","chromosome_6","similar to OJ991113_30.8 protein","Sbicolor_v1.0",-1,50169730,50173815,"1972942_peptide","PF01191","RNA polymerase Rpb5, C-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",5634,"","nucleus",1972942,50169730,50173815
"158","Sobic.006G127500",6,"49 249 029","HU 2012","2","UIMiscanthus118375","5.04E‐09","Upstream","AT3G22320","Eukaryotic rpb5 RNA polymerase subunit","ATRPABC24.3, NRPB5, NRPD5, RPB5A",NA,"",NA,NA,NA,"","Sb06g020760","","Sb06g020760.2","chromosome_6","","Sbicolor_v1.0",-1,50172750,50173815,"1972943_peptide","PF03871","RNA polymerase Rpb5, N-terminal domain","","","PTHR10535","DNA-DIRECTED RNA POLYMERASE II","KOG3218","RNA polymerase, 25-kDa subunit (common to polymerases I, II and III)","","","",3899,"","DNA-directed RNA polymerase activity",1972943,50172750,50173815
"159","Sobic.006G228000",NA,"","OWA6","QTL6","UIMiscanthus036875","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Sobic.006G247700",6,"58 727 756","HU 2012","2","UIMiscanthus116154","8.25E‐14","Downstream","AT1G02065","Squamosa promoter binding protein‐like 8","SPL8",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Sobic.006G260800",6,"59 583 985","CSU 2012","1","UIMiscanthus018713","8.99E‐08","CDS","AT5G04490","vitamin E pathway gene 5","VTE5",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Sobic.007G018100",7,"1 678 335","HU 2012","2","UIMiscanthus110730","1.87E‐08","Downstream","AT2G46770","NAC (No Apical Meristem) domain transcriptional regulator","ANAC043, EMB2301, NST1",NA,"",NA,NA,NA,"","Sb07g001550","","Sb07g001550.1","chromosome_7","similar to Putative uncharacterized protein","Sbicolor_v1.0",1,1762525,1765711,"1974746_peptide","PF02365","No apical meristem (NAM) protein","","","","","","","","","",3677,"","DNA binding",1974746,1762525,1765711
"163","Sobic.007G018100",7,"1 678 335","HU 2012","2","UIMiscanthus110730","1.87E‐08","Downstream","AT2G46770","NAC (No Apical Meristem) domain transcriptional regulator","ANAC043, EMB2301, NST1",NA,"",NA,NA,NA,"","Sb07g001550","","Sb07g001550.1","chromosome_7","similar to Putative uncharacterized protein","Sbicolor_v1.0",1,1762525,1765711,"1974746_peptide","PF02365","No apical meristem (NAM) protein","","","","","","","","","",6355,"","regulation of transcription, DNA-dependent",1974746,1762525,1765711
"164","Sobic.007G181100",7,"61 432 860","KNU 2012","2","UIMiscanthus118376","2.08E‐77","Upstream","AT5G19700","MATE efflux family protein","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Sobic.008G002950",8,"255 984","UI 2013","1","UIMiscanthus010426","4.79E‐06","CDS","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","Sobic.008G028600",8,"2 549 936","CSU 2012","2","UIMiscanthus097991","6.98E‐12","Downstream","AT2G40750","WRKY DNA‐binding protein 54","ATWRKY54, WRKY54",NA,"",NA,NA,NA,"","Sb08g002520","","Sb08g002520.1","chromosome_8","Predicted protein","Sbicolor_v1.0",1,2586470,2588302,"1977413_peptide","PF03106","WRKY DNA -binding domain","SM00774","DNA binding domain","","","","","","","",6355,"","regulation of transcription, DNA-dependent",1977413,2586470,2588302
"167","Sobic.008G028600",8,"2 549 936","CSU 2012","2","UIMiscanthus097991","6.98E‐12","Downstream","AT2G40750","WRKY DNA‐binding protein 54","ATWRKY54, WRKY54",NA,"",NA,NA,NA,"","Sb08g002520","","Sb08g002520.1","chromosome_8","Predicted protein","Sbicolor_v1.0",1,2586470,2588302,"1977413_peptide","PF03106","WRKY DNA -binding domain","SM00774","DNA binding domain","","","","","","","",43565,"","sequence-specific DNA binding",1977413,2586470,2588302
"168","Sobic.008G028600",8,"2 549 936","CSU 2012","2","UIMiscanthus097991","6.98E‐12","Downstream","AT2G40750","WRKY DNA‐binding protein 54","ATWRKY54, WRKY54",NA,"",NA,NA,NA,"","Sb08g002520","","Sb08g002520.1","chromosome_8","Predicted protein","Sbicolor_v1.0",1,2586470,2588302,"1977413_peptide","PF03106","WRKY DNA -binding domain","SM00774","DNA binding domain","","","","","","","",3700,"","transcription factor activity",1977413,2586470,2588302
"169","Sobic.008G029400",NA,"2014","OWA8","QTL8","UIMiscanthus016483","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Sobic.008G030600",NA,"","OWA8","QTL8","UIMiscanthus016483","","","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Sobic.009G111000",9,"44 647 057","NEF 2012","2","UIMiscanthus118377","2.42E‐37","5' UTR","AT4G02330","Plant invertase/pectin methylesterase inhibitor","ATPMEPCRB",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Sobic.009G234500",9,"57 313 789","CSU 2013","1","UIMiscanthus012595","4.99E‐09","0.07 Mb upstream","AT1G29390","Cold‐regulated 314 thylakoid membrane 2","COR314",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Sobic.010G016100",10,"1 280 469","CSU 2012","2","UIMiscanthus012279","1.32E‐24","CDS","AT2G21480","Malectin/receptor‐like protein kinase","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","Sobic.010G075500",10,"6 194 258","KNU 2013","1","UIMiscanthus118378","8.99E‐09","Upstream","","","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Sobic.010G152900",10,"44 512 735","CSU 2013","1","UIMiscanthus118379","5.96E‐72","CDS","AT5G64570","Beta‐d‐xylosidase 4","ATBXL4, XYL4",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Sobic.010G168900",10,"49 849 126","CSU 2012","1","UIMiscanthus118380","2.17E‐06","Downstream","AT2G19600","K+ efflux antiporter 4","ATKEA4, KEA4",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
