"","Name","Chromosome","Position","SRD","rrBLUP.SRD"
"1718","NsiI.TP170314",11,11022,0.612248270730181,0.244203412941275
"1719","NsiI.TP171118",11,11024,0.811594750962486,0.154313971648033
"1720","NsiI.TP171234",11,11025,1.44876690272772,0.0355822246485753
"1721","NsiI.TP171256",11,11026,0.127779471391748,0.745110234320669
"1725","NsiI.TP171480",11,11029,0,1
"1726","NsiI.TP171498",11,11030,0,1
"1728","NsiI.TP171539",11,11031,0.737393704869995,0.183065411063412
"1729","NsiI.TP171607",11,11032,0,1
"1730","NsiI.TP171627",11,11033,0.505628553326749,0.312155827268115
"1732","NsiI.TP171775",11,11034,0,1
"1733","NsiI.TP171776",11,11035,0.267542654899455,0.540079067464645
"1736","NsiI.TP171936",11,11036,0.188554421939033,0.647806912756017
"1745","NsiI.TP172219",11,11037,0.0279068418675645,0.937763139791928
"1746","NsiI.TP172239",11,11038,0.431797756468564,0.370000442561364
"1747","NsiI.TP172351",11,11039,0.388420649306018,0.408864449615771
"1749","NsiI.TP172371",11,11040,0.546371272102608,0.284203045769383
"1750","NsiI.TP172395",11,11041,0.29897506378866,0.502371433730934
"1752","NsiI.TP172508",11,11042,0.124421827026094,0.750893202675915
"1753","NsiI.TP172532",11,11043,0.858713484256298,0.138447945606038
"1760","NsiI.TP173014",11,11045,1.9520982652537,0.0111661057030068
"1764","NsiI.TP173290",11,11048,0,1
"1765","NsiI.TP173317",11,11049,0.12532291254265,0.749336845021314
"1766","NsiI.TP173371",11,11051,0.799477344775642,0.158680169322624
"1769","NsiI.TP173445",11,11052,0,1
"1777","NsiI.TP173738",11,11054,0.0716704989982043,0.847870452956229
"1787","NsiI.TP174329",11,11057,1.03838068907815,0.0915417711543289
"1790","NsiI.TP174599",11,11059,0.0441354521729674,0.903367678295414
"1793","NsiI.TP174753",11,11060,1.92901131126625,0.0117757530299241
"1795","NsiI.TP174826",11,11062,0.552375554732622,0.280300869702102
"1797","NsiI.TP174898",11,11063,1.39473890170641,0.0402959221018919
"1798","NsiI.TP174963",11,11064,0.0487050529493718,0.893912369885963
"1799","NsiI.TP174974",11,11065,0.250022308499255,0.562312440022884
"1800","NsiI.TP175031",11,11067,0.392221929166131,0.405301369148097
"1802","NsiI.TP175068",11,11069,0,1
"1803","NsiI.TP175132",11,11071,0.90857069162958,0.123432438352721
"1806","NsiI.TP175232",11,11073,0,1
"1808","NsiI.TP175381",11,11074,0.413633693978121,0.385803626844309
"1809","NsiI.TP175409",11,11076,0.122837450104512,0.753637586170527
"1810","NsiI.TP175435",11,11077,0,1
"1812","NsiI.TP175439",11,11078,0.248058873276668,0.564860396734635
"1814","NsiI.TP175473",11,11079,0,1
"1815","NsiI.TP175505",11,11080,0,1
"1820","NsiI.TP175771",11,11084,2.29039549353195,0.00512394555512601
"1821","NsiI.TP175785",11,11085,0.217070410014143,0.606637970404822
"1823","NsiI.TP175972",11,11087,0,1
"1824","NsiI.TP176087",11,11088,0.653515063532039,0.22206746578716
"1830","NsiI.TP176304",11,11090,0,1
"1833","NsiI.TP176373",11,11091,0.17510658886436,0.668179906095092
"1834","NsiI.TP176376",11,11092,0.639310845299209,0.229450577289105
"1838","NsiI.TP176487",11,11094,0.422972321304314,0.377596255331573
"1839","NsiI.TP176525",11,11095,1.29550941555797,0.0506396370669022
"1846","NsiI.TP176828",11,11097,0.177415878398778,0.664636398613332
"1847","NsiI.TP176849",11,11098,0.0405946649581448,0.910762907883233
"1848","NsiI.TP176915",11,11099,0.893666264896115,0.127742006962823
"1849","NsiI.TP176938",11,11100,0,1
"1850","NsiI.TP176959",11,11101,0,1
"1860","NsiI.TP177325",11,11102,1.57968953314208,0.0263214898055746
"1861","NsiI.TP177363",11,11104,1.10662232721964,0.0782307822299698
"1862","NsiI.TP177393",11,11105,0.295322662614822,0.506614175299138
"1865","NsiI.TP177454",11,11106,1.05016343119892,0.0890915610810387
"1868","NsiI.TP177541",11,11107,0.433988299765817,0.368138891459591
"1870","NsiI.TP177597",11,11109,0.619201083900499,0.240324980695946
"1873","NsiI.TP177699",11,11111,0,1
"1875","NsiI.TP177732",11,11112,0.380597709182485,0.416296050659703
"1876","NsiI.TP177773",11,11113,0,1
"1882","NsiI.TP178504",11,11115,0.737376069564323,0.183072844913403
"1883","NsiI.TP178509",11,11116,0.28615768890741,0.51741892710018
"1885","NsiI.TP178533",11,11117,0.0582306596582345,0.874519182926892
"1889","NsiI.TP179002",11,11118,0.117019700235874,0.763801135649974
"1890","NsiI.TP179123",11,11121,0,1
"1892","NsiI.TP179201",11,11122,0.104337415396983,0.786434549524293
"1896","NsiI.TP179292",11,11125,0.324741990698305,0.473432436136372
"1897","NsiI.TP179298",11,11126,0,1
"1898","NsiI.TP179331",11,11127,0.263908760923126,0.544617057101185
"1902","NsiI.TP179498",11,11129,0.896188237523072,0.127002351590133
"1910","NsiI.TP179961",11,11131,0.153250245882619,0.702667317562562
"1911","NsiI.TP180006",11,11132,0.831562916958491,0.147379501439066
"1912","NsiI.TP180026",11,11133,0.294434942590225,0.507650779532758
"1914","NsiI.TP180046",11,11134,0.0645746682307823,0.861837390303276
"1916","NsiI.TP180294",11,11137,1.6220972730876,0.0238727652187919
"1917","NsiI.TP180314",11,11138,1.04837292310604,0.0894596257301008
"1921","NsiI.TP180453",11,11139,1.77456232240098,0.016804967526985
"1922","NsiI.TP180510",11,11140,0.370485767264044,0.426102647626433
"1923","NsiI.TP180601",11,11141,0.280840392176339,0.523792900658124
"1925","NsiI.TP180735",11,11144,1.05090809299123,0.0889389313808626
"1927","NsiI.TP180742",11,11145,0.0708453542370095,0.849482909332984
"1928","NsiI.TP180786",11,11146,0,1
"1929","NsiI.TP180874",11,11147,0.384871255494223,0.412219701529779
"1933","NsiI.TP180969",11,11148,0.602434191475083,0.249784685853496
"1935","NsiI.TP181055",11,11150,0.441191630183729,0.362083195834331
"1938","NsiI.TP181207",11,11151,0.107011308658159,0.781607451931465
"1939","NsiI.TP181366",11,11152,0.0493621098257237,0.892560966155457
"1941","NsiI.TP181556",11,11153,0.165181683413897,0.683625598480246
"1943","NsiI.TP181609",11,11154,0.301030086654813,0.499999895242945
"1945","NsiI.TP181724",11,11155,0.870259355190166,0.134815753945662
"1946","NsiI.TP181814",11,11156,0.150289583274675,0.707473890466099
"1952","NsiI.TP181997",11,11158,0,1
"1954","NsiI.TP182102",11,11159,0.827622154440079,0.148722900086659
"1955","NsiI.TP182158",11,11162,0.235781385407573,0.581056835552088
"1956","NsiI.TP182202",11,11163,1.41473189342302,0.0384829278546986
"1959","NsiI.TP182347",11,11164,0.0703192850522625,0.850512527646731
"1960","NsiI.TP182487",11,11165,0,1
"1964","NsiI.TP182597",11,11166,0.173322383012244,0.670930626617894
"1965","NsiI.TP182600",11,11167,0.00897932728321857,0.97953661091705
"1968","NsiI.TP182753",11,11168,0.354249962272307,0.442333709757445
"1970","NsiI.TP183206",11,11169,0.670874429862889,0.213366174223182
"1971","NsiI.TP183257",11,11170,0.724719608936772,0.188486561174739
"1975","NsiI.TP183393",11,11171,0.294145367747496,0.507989379078179
"1976","NsiI.TP183516",11,11172,0.171682815353069,0.673468340705597
"1977","NsiI.TP183595",11,11174,0.278165952756723,0.527028434654013
"1978","NsiI.TP183620",11,11175,0.483868135663402,0.328194927436706
"1981","NsiI.TP183850",11,11176,0,1
"1983","NsiI.TP183882",11,11178,0,1
"1984","NsiI.TP183934",11,11179,0,1
"1985","NsiI.TP183957",11,11180,0.74904715063236,0.17821852680425
"1992","NsiI.TP184311",11,11182,0.598940041811012,0.251802453929014
"1993","NsiI.TP184556",11,11184,0.677877419653602,0.20995323965433
"1994","NsiI.TP184947",11,11185,0,1
"1995","NsiI.TP184954",11,11186,0.0918661662829695,0.80934527144187
"1996","NsiI.TP184977",11,11187,0.211168705901103,0.614937947700139
"1997","NsiI.TP185707",11,11191,0.904995603594212,0.124452721017907
"1999","NsiI.TP185783",11,11193,1.11386283942214,0.0769373388425747
"2001","NsiI.TP185806",11,11194,0.407723780915298,0.391089556684496
"2002","NsiI.TP185826",11,11195,0.101657875912595,0.791301746167759
"2003","NsiI.TP185829",11,11196,0.841001948315203,0.144210888197695
"2004","NsiI.TP185833",11,11197,0,1
"2005","NsiI.TP185906",11,11198,0,1
"2006","NsiI.TP185936",11,11199,0.434673196971863,0.367558781422257
"2011","NsiI.TP186380",11,11202,0,1
"2013","NsiI.TP186616",11,11203,0.297757719954191,0.503781575249063
"2014","NsiI.TP186662",11,11205,0.231729178269784,0.586503788446138
"2019","NsiI.TP186871",11,11206,0.101493802655461,0.791600750617627
"2020","NsiI.TP186957",11,11208,1.15195754836648,0.0704761955023253
"2023","NsiI.TP187023",11,11209,0.47148928489853,0.337684180029532
"2026","NsiI.TP187190",11,11210,0,1
"2031","NsiI.TP187245",11,11211,0.410484537314101,0.388611333884326
"2032","NsiI.TP187304",11,11212,0.557491874215558,0.277018086962202
"2033","NsiI.TP187320",11,11213,0.449182301026187,0.355482068804423
"2034","NsiI.TP187342",11,11214,0.262177103977068,0.546792936915406
"2035","NsiI.TP187345",11,11215,0.712432719621515,0.193895299295037
"2037","NsiI.TP187492",11,11217,0.122187848731573,0.75476569244274
"2039","NsiI.TP187579",11,11218,0.369144240479687,0.427420904988845
"2042","NsiI.TP187656",11,11219,0.745466936363645,0.179693787914631
"2043","NsiI.TP187680",11,11220,0.76713372222447,0.170948887079758
"2044","NsiI.TP187694",11,11221,0.0158398553002488,0.964184498026603
"2046","NsiI.TP187923",11,11223,0,1
"2048","NsiI.TP188151",11,11224,0.425422475167634,0.375471973062241
"2049","NsiI.TP188167",11,11226,0.347575090874341,0.449184652524192
"2050","NsiI.TP188225",11,11227,0.0986229190479757,0.796850924704376
"2052","NsiI.TP188269",11,11229,0,1
"2054","NsiI.TP188281",11,11230,0,1
"2055","NsiI.TP188289",11,11231,0.179662931675402,0.661206430066301
"2056","NsiI.TP188408",11,11232,0,1
"2064","NsiI.TP188689",11,11234,0.0307290870290948,0.931688881914376
"2065","NsiI.TP188727",11,11235,0.865892966857642,0.136178025583053
"2075","NsiI.TP189024",11,11237,0,1
"2080","NsiI.TP189171",11,11239,0.554647803431232,0.27883815250187
"2092","NsiI.TP190244",11,11240,0.0884109197085048,0.815810104822422
"2096","NsiI.TP190481",11,11241,0.0450436709472771,0.901480483711529
"2097","NsiI.TP190484",11,11242,0.0158650560343684,0.964128551075328
"2100","NsiI.TP190665",11,11243,0.264188130323525,0.544266832954144
"2102","NsiI.TP190912",11,11244,0.0266691911202428,0.940439385153397
"2103","NsiI.TP191004",11,11245,0.00646383337450442,0.985226685847245
"2104","NsiI.TP191025",11,11246,0,1
"2105","NsiI.TP191037",11,11248,0,1
"2109","NsiI.TP191075",11,11249,0.101308240864966,0.791939051573301
"2110","NsiI.TP191077",11,11250,0.912443706365326,0.12233656825144
"2114","NsiI.TP191784",11,11251,0.155623859471117,0.698837402027644
"2117","NsiI.TP191968",11,11253,0.0258545453206877,0.942205108692577
"2118","NsiI.TP191988",11,11254,0.145122835924259,0.715940884732907
"2119","NsiI.TP192160",11,11255,0.27338381369819,0.53286376168322
"2122","NsiI.TP192642",11,11257,0.475882222541899,0.334285683544752
"2124","NsiI.TP192802",11,11259,0.0819053133560073,0.828122694699476
"2127","NsiI.TP192955",11,11260,0.31026079619116,0.489484792822901
"2131","NsiI.TP193238",11,11261,0,1
"2139","NsiI.TP193457",11,11264,0.143346720998491,0.718874831817428
"2140","NsiI.TP193552",11,11265,0.0858258931388816,0.820680485801377
"2141","NsiI.TP193597",11,11267,0,1
"2142","NsiI.TP193598",11,11268,0,1
"2144","NsiI.TP193735",11,11270,0.132065006438468,0.737793786782303
"2149","NsiI.TP193938",11,11271,0,1
"2151","NsiI.TP194072",11,11273,0,1
"2152","NsiI.TP194147",11,11274,0.0539765360408876,0.883127612538547
"2156","NsiI.TP194379",11,11275,1.08896607936462,0.0814767919105717
"2157","NsiI.TP194380",11,11276,1.21565109722591,0.0608623760061164
"2158","NsiI.TP194404",11,11277,0,1
"2159","NsiI.TP194429",11,11278,0.368869104242685,0.427691772437333
"2160","NsiI.TP194466",11,11279,0.203023846973943,0.626579458445962
"2161","NsiI.TP194485",11,11280,0.754464902627576,0.176009089924835
"2163","NsiI.TP194607",11,11281,0,1
"2167","NsiI.TP194707",11,11282,0.597088511520443,0.25287825646158
"2170","NsiI.TP194858",11,11283,0.41039141210043,0.388694672253391
"2171","NsiI.TP194861",11,11284,0.0825692715772363,0.826857611199873
"2173","NsiI.TP194999",11,11287,0.139283729386906,0.725631739307642
"2174","NsiI.TP195002",11,11288,0.158610686300318,0.694047690966364
"2175","NsiI.TP195028",11,11289,0,1
"2178","NsiI.TP195046",11,11290,0,1
"2179","NsiI.TP195098",11,11291,0.321009766678727,0.477518534809395
"2180","NsiI.TP195179",11,11292,0.469800093599696,0.339000162513866
"2182","NsiI.TP195225",11,11293,0.429641379825788,0.371842152304793
"2191","NsiI.TP195528",11,11294,0.602014358439452,0.250026269782315
"2192","NsiI.TP195554",11,11295,0.308116279132771,0.491907813372598
"2196","NsiI.TP195712",11,11296,0.524292274927192,0.29902515562082
"2197","NsiI.TP195737",11,11297,1.83467348669126,0.0146327688868351
"2200","NsiI.TP196061",11,11298,0.0519299489859107,0.887299120442968
"2201","NsiI.TP196066",11,11300,0.12128611040459,0.756334462589433
"2202","NsiI.TP196097",11,11301,0,1
"2203","NsiI.TP196111",11,11302,0.662835912437821,0.217352223603356
"2204","NsiI.TP196221",11,11304,0.0574428597137742,0.876106979771013
"2205","NsiI.TP196281",11,11305,0.0297347696737217,0.933824427641303
"2208","NsiI.TP196381",11,11308,1.10659832141544,0.0782351065878036
"2209","NsiI.TP196449",11,11310,0,1
"2210","NsiI.TP196463",11,11311,0.65036737389562,0.223682818348837
"2211","NsiI.TP196493",11,11312,0.794613187443574,0.160467398748917
"2213","NsiI.TP196539",11,11313,0.034306532650161,0.924045736053002
"2214","NsiI.TP196565",11,11315,0.145128421260074,0.715931677283311
"2215","NsiI.TP196572",11,11316,0.0368676412901254,0.91861251678369
"2218","NsiI.TP196598",11,11317,0.680663514567711,0.208610654397536
"2219","NsiI.TP196641",11,11318,0.502264595065564,0.314583112417376
"2223","NsiI.TP197044",11,11319,0.131751478964011,0.7383266099002
"2224","NsiI.TP197226",11,11322,0,1
"2228","NsiI.TP197359",11,11325,0.0873141394601078,0.81787297973984
"2229","NsiI.TP197433",11,11326,0.725743280090765,0.188042804590243
"2230","NsiI.TP197522",11,11327,0,1
"2235","NsiI.TP197854",11,11328,0.052023447162962,0.887108116586965
"2238","NsiI.TP197954",11,11329,0.117845642057241,0.762349918038922
"2239","NsiI.TP197957",11,11330,0,1
"2240","NsiI.TP198009",11,11331,0,1
"2243","NsiI.TP198159",11,11332,0.139073956824238,0.72598231801354
"2244","NsiI.TP198336",11,11333,0.448959297591925,0.355664650167666
"2245","NsiI.TP198402",11,11335,0.107506495427682,0.780716763436013
"2247","NsiI.TP198424",11,11336,0.0839850160904831,0.82416654969152
"2252","NsiI.TP198829",11,11338,0.661023597232943,0.218261131722791
"2257","NsiI.TP199138",11,11340,0,1
"2264","NsiI.TP199566",11,11343,0.145537025185077,0.715258413093247
"2270","NsiI.TP199710",11,11347,0.121169967438232,0.756536755454362
"2274","NsiI.TP199794",11,11348,0.0376148945701722,0.917033297987643
"2277","NsiI.TP199859",11,11349,0,1
"2280","NsiI.TP199937",11,11350,0.015715144184777,0.964461411032684
"2281","NsiI.TP199941",11,11351,0,1
"2287","NsiI.TP200232",11,11353,0.679788614846312,0.209031330629904
"2290","NsiI.TP200298",11,11355,0.097321197561153,0.799242928511492
"2291","NsiI.TP200326",11,11356,0,1
"2294","NsiI.TP200589",11,11359,0.0518313590494794,0.88750057060554
"2298","NsiI.TP200616",11,11360,0.823443517345969,0.150160768632036
"2302","NsiI.TP200692",11,11361,0.599720148596584,0.251350556669705
"2303","NsiI.TP200769",11,11362,0.128064035863749,0.744622172742251
"2310","NsiI.TP201240",11,11364,0.0845491949545627,0.823096594905323
"2314","NsiI.TP201301",11,11365,0.847021579754022,0.142225811447076
"2316","NsiI.TP201357",11,11366,0.0243648689337433,0.945442521856009
"2318","NsiI.TP201413",11,11367,0,1
"2319","NsiI.TP201427",11,11368,0.172028531027355,0.672932446455487
"2320","NsiI.TP201446",11,11369,0.846115321280468,0.14252290922065
"2324","NsiI.TP201877",11,11372,0,1
"2327","NsiI.TP201915",11,11373,0.0929685273598955,0.807293531425407
"2328","NsiI.TP201958",11,11374,0.199677474560992,0.631426094108591
"2330","NsiI.TP202121",11,11376,0.354227296124401,0.442356796080996
"2332","NsiI.TP202261",11,11378,0,1
"2339","NsiI.TP202846",11,11383,0.20859560452046,0.618592137209884
"2343","NsiI.TP203050",11,11384,0.0788835186265617,0.833904814799695
"2349","NsiI.TP203429",11,11387,0,1
"2350","NsiI.TP203561",11,11388,0.0444129664436412,0.902790610540608
"2354","NsiI.TP203757",11,11390,0.802397706610531,0.157616722824661
"2355","NsiI.TP203764",11,11391,0.106903908146943,0.781800766431225
"2360","NsiI.TP203883",11,11392,0.12738343724259,0.745790011976394
"2362","NsiI.TP204049",11,11394,0.773051530548239,0.168635292188794
"2363","NsiI.TP204109",11,11395,1.22612500567089,0.059412112443841
"2365","NsiI.TP204149",11,11396,0.0853135194226324,0.82164928294753
"2366","NsiI.TP204197",11,11397,0.235137303451736,0.581919213249739
"2369","NsiI.TP204383",11,11398,0.600493980461627,0.250903095564626
"2372","NsiI.TP204464",11,11400,0.00900326091686169,0.97948263089799
"2374","NsiI.TP204521",11,11401,0.605976144326295,0.24775581454675
"2375","NsiI.TP204530",11,11402,0.274070674515723,0.532021674160744
"2385","NsiI.TP204885",11,11404,0.31995166197432,0.478683367973732
"2386","NsiI.TP204887",11,11405,0.137826514959255,0.728070584492851
"2389","NsiI.TP205034",11,11407,0.093720521350683,0.80589688784744
"2390","NsiI.TP205056",11,11408,0.229178342306545,0.589958764836671
"2393","NsiI.TP205216",11,11410,0.304805596768835,0.495672018809566
"2394","NsiI.TP205248",11,11411,0.295100068200036,0.50687390319137
"2399","NsiI.TP205323",11,11412,0.0248960697596352,0.944286824850449
"2400","NsiI.TP205334",11,11413,0.599275619916165,0.251607962043738
"2402","NsiI.TP205417",11,11415,0.90920089210522,0.123253456639211
"2404","NsiI.TP205450",11,11416,0,1
"2405","NsiI.TP205503",11,11417,0,1
"2407","NsiI.TP205558",11,11419,0,1
"2408","NsiI.TP205559",11,11420,0,1
"2409","NsiI.TP205589",11,11422,0.454660074258295,0.351026517700136
"2414","NsiI.TP206070",11,11428,0.382264641030543,0.414701263888985
"2417","NsiI.TP206260",11,11430,0.339325168796124,0.457798991063029
"2418","NsiI.TP206307",11,11432,0.257678928399482,0.55248573810317
"2422","NsiI.TP206461",11,11433,0.491821808079164,0.322239067361284
"2423","NsiI.TP206470",11,11434,0,1
"2430","NsiI.TP206978",11,11436,0.246537711894393,0.56684234771816
"2431","NsiI.TP206982",11,11437,0.184899576545218,0.653281595806203
"2432","NsiI.TP207113",11,11439,1.24468505578046,0.0569265604563063
"2433","NsiI.TP207128",11,11440,0.0596548261774785,0.871656100099564
"2434","NsiI.TP207132",11,11441,0.237663337070274,0.578544358338004
"2435","NsiI.TP207235",11,11442,0.423716759966809,0.376949559410963
"2436","NsiI.TP207247",11,11443,0,1
"2438","NsiI.TP207343",11,11444,0,1
"2439","NsiI.TP207497",11,11445,1.01094205204966,0.0975119739348747
"2445","NsiI.TP207743",11,11447,0.0882841557490989,0.816048262149925
"2447","NsiI.TP207993",11,11449,0.0181392465825546,0.959093070977442
"2449","NsiI.TP208306",11,11451,0.264122632263144,0.544348922668991
"2450","NsiI.TP208388",11,11452,0.279880346490937,0.524952071125619
"2451","NsiI.TP208407",11,11453,0.453913085874085,0.351630804365215
"2456","NsiI.TP208538",11,11454,0.0906546900346922,0.811606113924808
"2461","NsiI.TP208587",11,11456,0.290332634738271,0.512468723700304
"2464","NsiI.TP208628",11,11458,1.34607365054217,0.0450740258533354
"2469","NsiI.TP208749",11,11461,0.104641250335868,0.785884547765977
"2470","NsiI.TP208754",11,11462,0.238912352233771,0.57688287609318
"2473","NsiI.TP209160",11,11463,0,1
"2474","NsiI.TP209190",11,11464,0.00718269536619913,0.983597247263881
"2476","NsiI.TP209349",11,11465,0.0868265680389017,0.818791700646609
"2477","NsiI.TP210049",11,11467,0.209937016894868,0.616684429394155
"2481","NsiI.TP210226",11,11468,0,1
"2482","NsiI.TP210231",11,11469,1.85695790215625,0.0139008737122782
"2486","NsiI.TP210502",11,11473,0.0751687022220372,0.841068364147228
"2489","NsiI.TP210897",11,11476,0.128826448092313,0.743316121080893
"2490","NsiI.TP210946",11,11477,0,1
"2492","NsiI.TP211042",11,11478,1.7601982608528,0.0173700768203049
"2494","NsiI.TP211143",11,11479,0.63127841564491,0.233733834741025
"2501","NsiI.TP211741",11,11481,0,1
"2502","NsiI.TP211776",11,11482,0.638311412191029,0.229979215300972
"2503","NsiI.TP211795",11,11483,0,1
"2505","NsiI.TP211804",11,11484,0.855658510850432,0.139425268383461
"2507","NsiI.TP211874",11,11486,0,1
"2510","NsiI.TP212064",11,11487,0.560351681590895,0.275199929564663
"2514","NsiI.TP212292",11,11488,0.192341362946285,0.642182752178437
"2517","NsiI.TP212538",11,11489,1.71745871622025,0.0191664324906361
"2520","NsiI.TP212846",11,11490,0.276107217308566,0.529532698321812
"2521","NsiI.TP212890",11,11491,0.0458332972802054,0.899842917429787
"2522","NsiI.TP213046",11,11492,0.671660333746569,0.212980413683094
"2524","NsiI.TP213104",11,11493,0.598646410144247,0.251972758130105
"2525","NsiI.TP213155",11,11495,0.309532635239511,0.490306177145871
"2529","NsiI.TP213231",11,11496,0.504249441272375,0.313148660781305
"2530","NsiI.TP213251",11,11497,0.202281044344587,0.62765205581747
"2535","NsiI.TP213389",11,11500,0.0287937585478022,0.935849993031467
"2536","NsiI.TP213579",11,11501,0,1
"2540","NsiI.TP213816",11,11502,0.0846469459405475,0.822911353201949
"2541","NsiI.TP213881",11,11503,0,1
"2547","NsiI.TP214122",11,11505,1.30214168976848,0.0498721751572637
"2551","NsiI.TP214173",11,11507,0.608428613141355,0.246360675863219
"2556","NsiI.TP214498",11,11510,0.326679937992592,0.471324550491684
"2557","NsiI.TP214511",11,11511,0.0381881315778356,0.915823679467868
"2558","NsiI.TP214514",11,11512,0.0430211120634878,0.90568857220293
"2560","NsiI.TP214589",11,11514,0,1
"2562","NsiI.TP214661",11,11515,0.402630829925338,0.395702842570565
"2565","NsiI.TP214927",11,11518,0.17733586303624,0.664758863954273
"2567","NsiI.TP215181",11,11521,0.0444559442138781,0.902701274826497
"2568","NsiI.TP215196",11,11522,1.49161145859468,0.0322395180879642
"2571","NsiI.TP215321",11,11525,1.53188463417421,0.0293843011178616
"2572","NsiI.TP215334",11,11526,0.689150815943828,0.204573409834834
"2575","NsiI.TP215517",11,11527,0.170578129644171,0.675183577439029
"2578","NsiI.TP215626",11,11531,0,1
"2582","NsiI.TP215659",11,11532,0.546074397047699,0.284397387725563
"2583","NsiI.TP215660",11,11533,0.0308708511908057,0.931384805891979
"2586","NsiI.TP215810",11,11534,0.611262753242601,0.244758197806664
"2587","NsiI.TP215812",11,11535,0,1
"2588","NsiI.TP215820",11,11536,0.0257943524288634,0.942335706669276
"2589","NsiI.TP215844",11,11537,0.187914274725624,0.648762479966808
"2591","NsiI.TP215916",11,11538,0.267713577666449,0.53986655349193
"2601","NsiI.TP216228",11,11541,0,1
"2603","NsiI.TP216289",11,11542,0.48944703133359,0.324005937364411
"2604","NsiI.TP216323",11,11543,0.862532114099381,0.137235947752115
"2605","NsiI.TP216351",11,11545,0.204583363857185,0.624333496480412
"2607","NsiI.TP216369",11,11546,0,1
"2610","NsiI.TP216490",11,11547,0.0320909939271026,0.928771768960985
"2614","NsiI.TP216631",11,11549,0.90131517620079,0.125511876827886
"2615","NsiI.TP216721",11,11550,0.127367616161198,0.745817181143616
"2627","NsiI.TP217337",11,11555,0.961900254017647,0.109169104028209
"2628","NsiI.TP217491",11,11556,0,1
"2629","NsiI.TP217508",11,11558,0.0871416620111023,0.818197857596301
"2630","NsiI.TP217543",11,11559,0.0254908301752654,0.942994521920575
"2635","NsiI.TP217721",11,11560,0,1
"2636","NsiI.TP217784",11,11561,0.426880845966754,0.37421324419559
"2640","NsiI.TP217929",11,11563,0.180278789729802,0.660269460488715
"2641","NsiI.TP217950",11,11564,0,1
"2642","NsiI.TP218034",11,11565,0.692993361666258,0.202771371355425
"2647","NsiI.TP218161",11,11567,0.234732797324386,0.582461470988345
"2649","NsiI.TP218177",11,11568,0.368180215610366,0.42837072603296
"2651","NsiI.TP218199",11,11569,0.131041928532085,0.73953387404371
"2653","NsiI.TP218251",11,11570,0.842045448722388,0.143864801650938
"2654","NsiI.TP218295",11,11571,0,1
"2655","NsiI.TP218318",11,11572,0.221483036098883,0.600505464688809
"2658","NsiI.TP218420",11,11573,0,1
"2660","NsiI.TP218555",11,11575,0.625294866838239,0.236976419374451
"2661","NsiI.TP218567",11,11576,0.869065495719615,0.135186867322547
"2662","NsiI.TP218625",11,11577,0,1
"2665","NsiI.TP218726",11,11578,0,1
"2671","NsiI.TP218806",11,11579,0.0867899640359065,0.818860714456789
"2674","NsiI.TP218948",11,11580,0.497323616009515,0.318182568991758
"2675","NsiI.TP218988",11,11581,2.10564406191061,0.00784071987450975
"2679","NsiI.TP219100",11,11583,0,1
"2681","NsiI.TP219331",11,11585,0.443633046481552,0.36005343082453
"2683","NsiI.TP219470",11,11586,0.515336864581653,0.305255245380273
"2684","NsiI.TP219524",11,11587,0.235650262462965,0.581232295727813
"2685","NsiI.TP219586",11,11588,0,1
"2686","NsiI.TP219631",11,11589,0,1
"2690","NsiI.TP219777",11,11592,0.526764939081547,0.297327487469336
"2697","NsiI.TP220100",11,11594,0.357449705911619,0.43908671175609
"2699","NsiI.TP220250",11,11595,0.199455347021445,0.63174913067741
"2701","NsiI.TP220467",11,11596,0.0490186617113835,0.893267099061961
"2702","NsiI.TP221194",11,11601,0.115583421712853,0.766331324817532
"2704","NsiI.TP221693",11,11603,1.3185161148789,0.0480268259132701
"2707","NsiI.TP221716",11,11604,0.00700161689814114,0.984007442249778
"2708","NsiI.TP221758",11,11606,0,1
"2710","NsiI.TP221798",11,11607,0.523834404321409,0.299340579909921
"2713","NsiI.TP221845",11,11608,0,1
"2715","NsiI.TP221889",11,11609,0,1
"2716","NsiI.TP221891",11,11610,0.490201557125255,0.323443511170669
"2718","NsiI.TP221911",11,11611,0,1
"2722","NsiI.TP222089",11,11614,0,1
"2723","NsiI.TP222163",11,11615,0.439183354875476,0.363761427192606
"2724","NsiI.TP222225",11,11616,0.0495070883728473,0.892263056324651
"2726","NsiI.TP222284",11,11617,0.128276425476908,0.744258107904081
"2734","NsiI.TP222562",11,11621,0.346839902067896,0.449945691904664
"2737","NsiI.TP222628",11,11622,0.0697576426356067,0.851613147023643
"2738","NsiI.TP222692",11,11623,0.512098369793305,0.307540014288916
"2739","NsiI.TP222734",11,11624,0.275620079096026,0.530126996311923
"2743","NsiI.TP222867",11,11625,0.363230585437129,0.433280770091433
"2744","NsiI.TP222886",11,11626,0.0428136115101,0.906121402437812
"2745","NsiI.TP222887",11,11627,0.424625964780713,0.376161232899558
"2747","NsiI.TP222978",11,11628,0.118495459527646,0.761210097281679
"2750","NsiI.TP223155",11,11629,0.153455193413221,0.702335800669964
"2751","NsiI.TP223178",11,11630,0,1
"2753","NsiI.TP223344",11,11631,0.0255999809748362,0.94275754982685
"2755","NsiI.TP223484",11,11633,3.11192353256777,0.000772816645084178
"2756","NsiI.TP223569",11,11634,0.436551488474036,0.365972549527432
