"","Name","Chromosome","Position","OWA18","OWA19","rrBLUP.OWA18","rrBLUP.OWA19"
"33871","PstI.TP912578",11,6372,0.0242078989828534,0.185236553324128,0.945784301213884,0.652774899650517
"33874","PstI.TP912708",11,6373,0.488050497260211,0.139866279762142,0.325049500304909,0.724659049863085
"33877","PstI.TP912729",11,6374,0,0,1,1
"33881","PstI.TP912861",11,6375,0,0,1,1
"33885","PstI.TP913114",11,6376,0.266022987195631,0.150742694478772,0.541972203067809,0.706736148700699
"33887","PstI.TP913158",11,6378,0,0,1,1
"33888","PstI.TP913169",11,6379,0.392452216667435,0.0301846539405207,0.40508651240488,0.932857582761281
"33899","PstI.TP913711",11,6381,0.169896386610574,0.626766764703258,0.676244293595559,0.236174625459129
"33902","PstI.TP913847",11,6382,0,0,1,1
"33903","PstI.TP913978",11,6383,0.144227262194773,0.478664497291685,0.717418774568459,0.332150952893735
"33905","PstI.TP914241",11,6384,0.0368179537085965,0.138716950090621,0.918717621148043,0.726579348701723
"33911","PstI.TP914596",11,6387,0,0,1,1
"33914","PstI.TP914774",11,6388,0,0,1,1
"33916","PstI.TP914914",11,6389,1.18400328673355,0.494345040174148,0.0654631219810142,0.320372300530779
"33918","PstI.TP915068",11,6390,0.0806420054508066,0.46825072759546,0.830535106233276,0.340211721410352
"33919","PstI.TP915084",11,6391,0.00426037086389537,0.133137193648065,0.990238093343489,0.735974566366877
"33920","PstI.TP915106",11,6392,0,0,1,1
"33924","PstI.TP915198",11,6393,0.843681362189798,0.711881798630533,0.143323906774465,0.194141419789374
"33925","PstI.TP915238",11,6394,0.248032746137314,0.294546918560936,0.564894379736609,0.507519906672139
"33929","PstI.TP915405",11,6395,0,0,1,1
"33930","PstI.TP915441",11,6396,0.103528118963313,0.0852135517528307,0.787901416093829,0.821838435289617
"33932","PstI.TP915531",11,6397,0.557847992473063,0.64195092536981,0.276791027289647,0.228059976182023
"33933","PstI.TP915538",11,6398,0,0,1,1
"33934","PstI.TP915608",11,6399,0.348756857903398,1.00896964782654,0.447964029050919,0.0979558442849634
"33936","PstI.TP915698",11,6400,0.00438120529972476,1.07646698052487,0.98996261616845,0.083855783187695
"33939","PstI.TP915962",11,6401,0.182256387059027,0.341364839877606,0.657269701644728,0.455653971674827
"33941","PstI.TP916242",11,6402,0.0517962910430869,0.145951144956621,0.887572236568509,0.714576706356437
"33945","PstI.TP916472",11,6403,0.123913466591085,0.626067358485989,0.751772670204768,0.236555277500011
"33948","PstI.TP916576",11,6404,0.343286658117503,0.0321888650980074,0.453642089212031,0.928562487603224
"33951","PstI.TP916669",11,6405,3.33007863957182,0.0661100975162652,0.00046765045413876,0.858795781533384
"33953","PstI.TP916727",11,6406,0.0159070251475634,0.0694505499898647,0.964035384648185,0.852215541550706
"33956","PstI.TP916844",11,6407,0,0,1,1
"33957","PstI.TP916930",11,6408,0.0461961205409669,0.86571334529492,0.899091474306352,0.13623435963711
"33959","PstI.TP916996",11,6409,0,0,1,1
"33960","PstI.TP917018",11,6410,0.97486574943893,0.264870498859845,0.10595812158423,0.543412346047679
"33965","PstI.TP917385",11,6411,0,0,1,1
"33966","PstI.TP917420",11,6412,0.027834572185394,0.695189198133063,0.937919203214464,0.201748726437051
"33970","PstI.TP917602",11,6413,0.294929820733036,0.00150733175826381,0.507072641416095,0.996535256487267
"33974","PstI.TP918154",11,6414,0,0,1,1
"33975","PstI.TP918163",11,6415,0.310007350947883,0.335138618048672,0.489770529352672,0.462233462243263
"33977","PstI.TP918254",11,6416,0.418947358571151,0.571419997336281,0.381112015703496,0.26827487591311
"33979","PstI.TP918390",11,6417,0.431839405305419,0.204107833496918,0.369964961223653,0.625017484289819
"33980","PstI.TP918424",11,6418,0.88839441136918,2.81707360999749,0.129302103066919,0.00152379445898295
"33983","PstI.TP918652",11,6419,1.05973747783208,0.573254005866512,0.0871490228860267,0.267144350417222
"33984","PstI.TP918657",11,6420,0,0,1,1
"33987","PstI.TP918869",11,6421,0.356026779976814,0.28847606403259,0.440527698332285,0.514664171742922
"33989","PstI.TP918913",11,6422,0.699640741490721,0.0399971815977225,0.199691352528714,0.912016757970754
"33990","PstI.TP918944",11,6423,0.624895471637208,0.217824141764741,0.237194452950077,0.605586044191884
"33993","PstI.TP919407",11,6426,1.1314393127877,0.0380529616029815,0.0738857501858578,0.916108765130696
"33995","PstI.TP919476",11,6427,0,0,1,1
"33998","PstI.TP919581",11,6429,0.224652352749758,0.148511200134486,0.596139154450422,0.710376849671526
"33999","PstI.TP919595",11,6430,0.659481873855909,0.217948637356511,0.219037324574514,0.60541247075036
"34000","PstI.TP919648",11,6431,0,0,1,1
"34009","PstI.TP920301",11,6432,0,0,1,1
"34015","PstI.TP920762",11,6433,0,0,1,1
"34016","PstI.TP920773",11,6434,0.151805894853579,0.0380214449576079,0.705008097430736,0.916175249334259
"34017","PstI.TP920824",11,6435,0,0,1,1
"34018","PstI.TP920856",11,6436,0.473736287549095,0.123771547556118,0.335941542865907,0.752018375113462
"34019","PstI.TP920857",11,6437,0.0939729012722284,0.251959750384162,0.805428696067491,0.559809481206722
"34021","PstI.TP920939",11,6438,0.298055470981937,0.164916596146806,0.503436302445703,0.684043001343124
"34022","PstI.TP920980",11,6439,0.657810339533664,0.101836416339032,0.219881990838178,0.790976505298313
"34024","PstI.TP921033",11,6440,0.505309583676002,0.0377388914490169,0.312385175814984,0.916771510098844
"34033","PstI.TP921635",11,6441,0.00308277976993116,0.15162414082083,0.992926771128649,0.705303207976839
"34034","PstI.TP921749",11,6443,0.304379906369613,0.00471304316558701,0.496158108947519,0.989206489568134
"34035","PstI.TP921767",11,6444,0.167231483819993,0.268815420925766,0.680406597692006,0.538498600653082
"34037","PstI.TP921900",11,6445,0.525745007322612,0.504841838269374,0.298026575603027,0.312721803267136
"34039","PstI.TP922050",11,6446,0.412479737484241,0.100728226818756,0.38683010222178,0.792997417861948
"34040","PstI.TP922102",11,6447,0,0,1,1
"34049","PstI.TP922498",11,6450,0.787709432067989,2.75351745830965,0.16303864899374,0.00176393485420435
"34050","PstI.TP922501",11,6451,0.0269226689804552,0.194787432994674,0.939890653772859,0.638575963028148
"34051","PstI.TP922546",11,6452,0.1943578237043,0.00468416103241658,0.639207962539568,0.989272277518
"34052","PstI.TP922622",11,6453,1.95805927991938,1.02437019463577,0.0110138896292681,0.0945430928076922
"34053","PstI.TP922645",11,6454,0,0,1,1
"34058","PstI.TP922902",11,6455,0.199537063535573,0.402325140366087,0.631630272431633,0.395981466439368
"34059","PstI.TP922904",11,6456,0.385189212441615,0.378515593724688,0.411918016483958,0.418296669072679
"34062","PstI.TP923013",11,6457,0,0,1,1
"34066","PstI.TP923325",11,6459,0.381341350123221,0.669407797651449,0.415583838303988,0.214087939525824
"34068","PstI.TP923610",11,6464,0.181124163751483,0.354054873276975,0.658985465944569,0.442532454682046
"34073","PstI.TP923687",11,6465,0.350286134743275,0.537436895338719,0.446389391774967,0.290110270946863
"34074","PstI.TP923694",11,6466,0.294398835267681,0.498703401694144,0.507692987465847,0.317173283576963
"34075","PstI.TP923806",11,6467,0.057793478022789,0.488957159719795,0.87539995908187,0.324371612886952
"34079","PstI.TP924038",11,6468,1.08745102918596,0.49178740900374,0.0817615226602653,0.322264591896937
"34081","PstI.TP924162",11,6469,0,0,1,1
"34087","PstI.TP924394",11,6470,0,0,1,1
"34089","PstI.TP924625",11,6473,0.502160530033067,0.409064500086713,0.314658501411949,0.389884077986938
"34093","PstI.TP924933",11,6475,0.0940042921808331,0.348675869545102,0.805370481593383,0.448047574331351
"34099","PstI.TP925340",11,6479,0,0,1,1
"34103","PstI.TP925484",11,6480,0.112668017613231,0.403533769630033,0.771492986607365,0.394880993217389
"34105","PstI.TP925502",11,6481,0,0,1,1
"34107","PstI.TP925849",11,6482,1.07376850061088,0.15172621201839,0.0843784414696178,0.70513746172219
"34109","PstI.TP926038",11,6484,0,0,1,1
"34111","PstI.TP926161",11,6485,0.0452860932059999,0.0417358689748753,0.900977419635143,0.908372820175706
"34113","PstI.TP926621",11,6486,2.17766115540508,0.158593303920741,0.00664261137109719,0.694075470370308
"34114","PstI.TP926680",11,6487,0,0,1,1
"34115","PstI.TP926722",11,6488,0.694290286796676,0.806388770225773,0.202166742413993,0.156174897568418
"34123","PstI.TP927088",11,6489,0.413120897382392,0.466966095865527,0.386259436532305,0.341219548621442
"34124","PstI.TP927154",11,6490,0.918172450008224,0.27223163298016,0.120733433060819,0.534279323031172
"34125","PstI.TP927272",11,6491,0.0832635868798813,0.0701627322731544,0.825536753467577,0.850819172347542
"34133","PstI.TP927867",11,6492,0.453453952162878,0.601381033735133,0.352002743067334,0.250391145078162
"34137","PstI.TP928020",11,6494,0.242321913324618,0.689072727762565,0.572371613082736,0.204610196398858
"34138","PstI.TP928028",11,6495,0.261877150026499,1.26014506931572,0.547170720563909,0.0549357338932665
"34139","PstI.TP928131",11,6496,0.59228827472619,0.828142756455473,0.255688811975006,0.148544728230545
"34148","PstI.TP928877",11,6497,0.172129981467617,0.115909171353535,0.67277526895812,0.765756741056571
"34149","PstI.TP928960",11,6498,0.670450669345213,0.0565763467385587,0.213574466730008,0.877856750824707
"34150","PstI.TP928995",11,6499,0.00390097775711902,0.423482728149805,0.991057887408347,0.377152744041862
"34151","PstI.TP929049",11,6500,0.865827650047662,0.450780702463119,0.136198507959634,0.354176137617509
"34152","PstI.TP929069",11,6501,0,0,1,1
"34154","PstI.TP929213",11,6503,0.235813619865365,0.15404798397089,0.581013709613948,0.701377800886227
"34157","PstI.TP929345",11,6504,0.363968825931478,0.462280702889565,0.432544878401019,0.344920730419125
"34158","PstI.TP929366",11,6505,0.35844414478169,0.726971370693315,0.438082449941535,0.187511811443223
"34163","PstI.TP929592",11,6506,0,0,1,1
"34171","PstI.TP930028",11,6509,0,0,1,1
"34172","PstI.TP930121",11,6510,0.104627393140092,1.36804665285981,0.785909623676976,0.0428502487253873
"34178","PstI.TP930445",11,6511,0.561650046686092,0.00750212278843763,0.274378421525296,0.982874068797135
"34179","PstI.TP930450",11,6512,0.280355564316028,0.155771713806461,0.524377967251792,0.698599525293437
"34190","PstI.TP931258",11,6516,0,0,1,1
"34193","PstI.TP931579",11,6517,0,0,1,1
"34195","PstI.TP931592",11,6518,0.467997174109586,0.186276017451259,0.340410404694306,0.651214380822137
"34201","PstI.TP931874",11,6520,0.147668446595376,0.0397628424332552,0.711756682643502,0.912509002115695
"34204","PstI.TP932081",11,6521,0.114338227918591,0.311114640726432,0.768531675793388,0.48852338678918
"34205","PstI.TP932117",11,6522,0.678576415239992,0.50654899871224,0.209615592377324,0.31149494360133
"34206","PstI.TP932175",11,6523,0.427329796071361,0.941804732067147,0.373826602698173,0.114339231246427
"34207","PstI.TP932230",11,6524,0,0,1,1
"34209","PstI.TP932361",11,6525,0.095077445352439,0.24673501494221,0.803382846555512,0.56658488572738
"34210","PstI.TP932367",11,6526,0.545989325192596,0.0050519862717497,0.284453102417246,0.988434769151442
"34217","PstI.TP932689",11,6527,0.263343895891963,0.349131310786807,0.545325874029122,0.447577956613961
"34223","PstI.TP932850",11,6532,0.178169332207337,1.04636196040078,0.663484326218842,0.0898748212429428
"34231","PstI.TP933142",11,6533,2.14176558157395,0.0862943542283562,0.00721496815260144,0.819795718405764
"34238","PstI.TP933502",11,6534,0.0403178624858463,0.269318923245318,0.911343577894017,0.53787465032623
"34240","PstI.TP933579",11,6536,0,0,1,1
"34244","PstI.TP933695",11,6537,0.0712102332467403,0.310898328407058,0.848769503282529,0.488766769913921
"34247","PstI.TP934024",11,6539,0.476312564978143,0.385354882708216,0.333954603895175,0.411760912132269
"34250","PstI.TP934147",11,6541,0.654747799538291,0.250789795742627,0.221438025575649,0.561319596381432
"34256","PstI.TP934503",11,6542,0.378972772014231,0.0980612272248921,0.417856563239918,0.797882193192447
"34257","PstI.TP934504",11,6543,0.342825554729962,0.204579148545602,0.454123990309655,0.624339556361671
"34258","PstI.TP934590",11,6544,0.219328754445055,1.60456865523613,0.60349162226778,0.0248560059818252
"34259","PstI.TP934670",11,6545,0.0720106116914826,0.0527282909621424,0.847206712965538,0.885669540785385
"34268","PstI.TP934998",11,6547,0.0106176663981363,0.199035243779641,0.975848353287882,0.632360532097467
"34272","PstI.TP935398",11,6548,0,0,1,1
"34284","PstI.TP936135",11,6549,0.0119788532693091,0.190797211387155,0.972794590080812,0.644470122882899
"34287","PstI.TP936322",11,6550,0,0,1,1
"34288","PstI.TP936448",11,6552,0,0,1,1
"34289","PstI.TP936449",11,6553,0.267994155044156,0.773340626078052,0.539517883572124,0.168523074583994
"34290","PstI.TP936513",11,6554,0,0,1,1
"34294","PstI.TP936824",11,6555,0,0,1,1
"34299","PstI.TP937213",11,6556,0.00178479171927515,0.718268217695523,0.995898798186092,0.191307405691326
"34302","PstI.TP937352",11,6557,0.853041209021747,0.433874278864976,0.140268060170133,0.368235556373508
"34303","PstI.TP937371",11,6558,0,0,1,1
"34304","PstI.TP937446",11,6559,0.924034133143801,0.753694969430966,0.119114838667449,0.17632140205659
"34310","PstI.TP937647",11,6560,0.527971583637728,0.365971416977784,0.296502538802694,0.430554946464523
"34312","PstI.TP937847",11,6561,0.0922756300088525,1.16989072771297,0.808582560036801,0.0676253105179183
"34322","PstI.TP938416",11,6563,0.215725874005881,0.504569184107136,0.608518976304798,0.312918194599499
"34326","PstI.TP938691",11,6564,0.318692300594528,0.642518267054407,0.480073462171025,0.227762243974663
"34328","PstI.TP938965",11,6565,0.652487194745621,0.854823821975341,0.222593667598645,0.139693493358965
"34331","PstI.TP939079",11,6566,0.368689559693442,0.393169545518298,0.427868623871001,0.404417978934249
"34332","PstI.TP939178",11,6567,0,0,1,1
"34333","PstI.TP939194",11,6568,0.152060303528604,0.0910236861244635,0.704595226304587,0.810916829797645
"34336","PstI.TP939292",11,6569,0.503276466106563,0.358482575459781,0.313851012389744,0.43804368578165
"34338","PstI.TP939360",11,6570,0.222013939133986,0.841857782673777,0.599771825644795,0.143926981517572
"34339","PstI.TP939402",11,6571,0.0727225242224795,0.262872527596703,0.845819076171937,0.545918073297248
"34340","PstI.TP939504",11,6572,1.10742198533191,0.0839967688290233,0.0780868699210109,0.8241442466614
"34341","PstI.TP939600",11,6573,0.979838269932675,0.582268781386854,0.104751856845108,0.261656313697671
"34344","PstI.TP939773",11,6574,0.358023448495108,0.0572905097102357,0.438507021196633,0.876414371002515
"34345","PstI.TP939825",11,6575,0.518057867000437,0.207694194694141,0.303348696426047,0.619877403612562
"34348","PstI.TP940057",11,6577,0.695603467542972,0.238000402143959,0.201556371986983,0.578095512105973
"34350","PstI.TP940219",11,6578,0.805627994997964,0.592600930397266,0.156448716659408,0.255504803677976
"34352","PstI.TP940243",11,6579,0.029964740679395,0.172631367968139,0.933330072536631,0.671999008123612
"34353","PstI.TP940344",11,6581,0.132165483271033,0.255186359506294,0.737623113169885,0.555665765134261
"34356","PstI.TP940609",11,6582,0.132170561569416,0.390306463743984,0.737614488035286,0.407092907710949
"34358","PstI.TP940660",11,6583,0,0,1,1
"34362","PstI.TP940921",11,6584,0.224841942492205,0.321780537518367,0.595878968775951,0.476671803011665
"34368","PstI.TP941012",11,6585,0,0,1,1
"34369","PstI.TP941023",11,6586,0.0524622757126948,0.087218311436508,0.886212199704727,0.818053465106176
"34370","PstI.TP941024",11,6587,0.110954802495708,0.168671748640301,0.774542401087596,0.678153880755007
"34372","PstI.TP941070",11,6588,0,0,1,1
"34379","PstI.TP941802",11,6589,0,0,1,1
"34380","PstI.TP941904",11,6590,0.998295981837303,0.069868234399675,0.100393135439911,0.851396313944542
"34383","PstI.TP942193",11,6591,0.805163685939439,0.183692607036454,0.156616067163784,0.655099688558298
"34395","PstI.TP942536",11,6592,0.331351672523076,0.528396807254369,0.466281653077543,0.296212371222808
"34396","PstI.TP942574",11,6593,0,0,1,1
"34399","PstI.TP942718",11,6594,3.36658811625986,2.36381417842249,0.00042994399121407,0.00432698930321833
"34402","PstI.TP942890",11,6595,0.127313559439355,0.379716223204563,0.745910018936377,0.417141863366382
"34403","PstI.TP942909",11,6596,0,0,1,1
"34420","PstI.TP944522",11,6600,0,0,1,1
"34423","PstI.TP944589",11,6602,0.2293753555352,0.43494353787516,0.589691196800092,0.367330053550579
"34441","PstI.TP945781",11,6603,0.766826607055515,0.026093558543124,0.171069817844882,0.941686710391657
"34442","PstI.TP945784",11,6604,0.64177468522991,0.318539285460996,0.228152543507353,0.48024263643027
"34446","PstI.TP946062",11,6607,1.36224148480319,1.31599686751797,0.0434268686565625,0.048306228626197
"34450","PstI.TP946355",11,6609,0,0,1,1
"34452","PstI.TP946396",11,6610,0.112126738617151,0.100297289625344,0.772455129361712,0.793784675580261
"34454","PstI.TP946578",11,6611,0.568071770750978,0.535281022427353,0.270351154957184,0.291553982165826
"34457","PstI.TP946775",11,6612,0.431473558063978,0.530408253302789,0.370276748942509,0.294843628147944
"34458","PstI.TP946826",11,6613,0.43430456162688,0.229173705686934,0.367870903001563,0.589965063394665
"34459","PstI.TP946831",11,6614,0.0618407141602092,0.615332703104867,0.867279908990848,0.242475183626759
"34464","PstI.TP947067",11,6615,0,0,1,1
"34471","PstI.TP947420",11,6618,0.333998010423283,0.882157619929209,0.463449042870133,0.131172374439185
"34475","PstI.TP947731",11,6619,1.48846965600302,0.462909713879738,0.0324735930556153,0.344421525619952
"34477","PstI.TP947797",11,6620,0.350259104006365,0.242934027724674,0.446417176170634,0.571565454744058
"34478","PstI.TP947829",11,6621,0.544719459169933,0.19100021461065,0.285286053226218,0.644168947193033
"34480","PstI.TP948061",11,6623,0,0,1,1
"34483","PstI.TP948255",11,6624,0.092823197312768,0.0290740818671651,0.80756372514049,0.93524612644013
"34486","PstI.TP948427",11,6625,0.450243862435807,0.629689967117931,0.354614212470292,0.234590290404667
"34490","PstI.TP948744",11,6626,0.591853266200927,0.11395541213431,0.255945049484592,0.769209408928142
"34496","PstI.TP948994",11,6627,0.318542907639391,1.00620720034856,0.480238631043786,0.0985809047436945
"34497","PstI.TP949022",11,6628,0,0,1,1
"34503","PstI.TP949429",11,6631,0.433061595716476,0.72889392535978,0.368925270417569,0.186683560206955
"34509","PstI.TP950232",11,6634,0.0782734603422308,0.0355430061682996,0.835077033280268,0.921418640402632
"34514","PstI.TP950847",11,6636,0,0,1,1
"34520","PstI.TP951026",11,6637,0.410697594022462,0.0210529902286491,0.388420735225451,0.952679916158141
"34521","PstI.TP951028",11,6638,0.215992493262995,0.153946983922657,0.608145512922688,0.701540933121459
"34522","PstI.TP951176",11,6640,0,0,1,1
"34526","PstI.TP951357",11,6641,0,0,1,1
"34534","PstI.TP951844",11,6642,0.322075537777358,0.0968298360652538,0.476348127340913,0.800147705020444
"34535","PstI.TP951950",11,6643,1.41263359030466,0.564742931912891,0.0386693088365692,0.272431340962582
"34538","PstI.TP952060",11,6644,0.158894102746602,0.320401708148744,0.693594909803981,0.478187579874983
"34539","PstI.TP952096",11,6645,1.02776485775513,1.33081410713198,0.0938069773285979,0.0466859169219173
"34542","PstI.TP952316",11,6647,0,0,1,1
"34544","PstI.TP952442",11,6648,1.71218304337725,0.726817105724503,0.0194006801905752,0.18757842901039
"34545","PstI.TP952488",11,6649,0.805487409191633,0.730821346110395,0.156499368993723,0.185856884948812
"34548","PstI.TP952805",11,6650,0.0372065738491624,0.111332155618912,0.917895891902425,0.773869703032378
"34549","PstI.TP952818",11,6651,0.369100522668528,0.6554364399514,0.427463933044045,0.221087179906222
"34550","PstI.TP952869",11,6652,0.527499612870498,0.865349760194292,0.296824938935547,0.136348460840964
"34552","PstI.TP953233",11,6653,0.818437806384063,0.230625049867979,0.151901545872554,0.587996783170457
"34554","PstI.TP953267",11,6654,0.524706928678547,0.12849007162149,0.29873978996616,0.74389206878242
"34557","PstI.TP953399",11,6655,0,0,1,1
"34561","PstI.TP953838",11,6656,0.163129752549165,0.0803844360097526,0.68686319778979,0.831027822397183
"34563","PstI.TP954118",11,6658,0.0979886411242831,0.297214125056821,0.798015558914732,0.50441254009889
"34564","PstI.TP954144",11,6659,0,0,1,1
"34566","PstI.TP954446",11,6660,0.378660830843208,0.226859746848811,0.418156805343884,0.593116837661772
"34573","PstI.TP955327",11,6661,0.871076192749366,2.08690144830947,0.134562425663774,0.00818650538229525
"34575","PstI.TP955372",11,6663,0.162289023515061,1.25816948573175,0.688194149854424,0.0551862030158368
"34577","PstI.TP955472",11,6664,0.313093023897725,1.25535510807574,0.486303030643234,0.0555449898729989
"34578","PstI.TP955488",11,6665,0.263420695587884,0.186428553298181,0.545229448308313,0.650985697062641
"34582","PstI.TP955866",11,6666,0.551040298042811,0.0527888898651418,0.281163992714611,0.885545968277417
"34583","PstI.TP956054",11,6668,0.5361933449404,0.117584826594366,0.290942157506865,0.762807884629427
"34584","PstI.TP956101",11,6669,1.12473051862894,1.43810396103198,0.0750359665923682,0.0364666642895666
"34588","PstI.TP956432",11,6670,0.474255560999446,0.295365391951548,0.335540107242973,0.506564333029186
"34589","PstI.TP956956",11,6671,0,0,1,1
"34592","PstI.TP957265",11,6672,0.061555780469916,0.0797020158304568,0.86784910422097,0.832334668261973
"34593","PstI.TP957297",11,6673,0.134720452816181,1.59244447755708,0.733296390344355,0.0255596864837086
"34596","PstI.TP957477",11,6674,0,0,1,1
"34597","PstI.TP957486",11,6675,0.100786383044296,0.00294386935613864,0.792891234958549,0.99324441257948
"34599","PstI.TP957674",11,6676,0.1597295495716,0.0643837965429015,0.692261932538513,0.862216249621854
"34607","PstI.TP958090",11,6679,0,0,1,1
"34610","PstI.TP958319",11,6681,0.580038782395255,1.08499648299658,0.263003312006849,0.082224930865917
"34611","PstI.TP958383",11,6682,0.10704944270962,0.327852871822078,0.78153882441835,0.470053324019577
"34612","PstI.TP958475",11,6683,0.223382926446247,0.0273320004196619,0.597884195697416,0.939005204934482
"34615","PstI.TP959429",11,6686,0,0,1,1
"34617","PstI.TP959839",11,6687,0.0615743611948938,0.818449095012666,0.867811975219209,0.151897597542742
"34619","PstI.TP960127",11,6688,0.482742176222918,0.0942454794745777,0.329046915285749,0.804923339832291
"34622","PstI.TP960827",11,6689,0.221634346402464,3.56631999215464,0.600296282115023,0.000271443850866896
"34626","PstI.TP961116",11,6690,2.44283707647714,0.62733498006311,0.00360713937771857,0.235865825085897
"34628","PstI.TP961173",11,6691,1.41331858611874,0.763788979837902,0.0386083653125944,0.172270542023597
"34631","PstI.TP961505",11,6692,0,0,1,1
"34632","PstI.TP961539",11,6693,0.00252459824102545,1.16048549826049,0.994203761111428,0.0691058004475588
"34638","PstI.TP962162",11,6695,0.0327408774233381,0.484645758913102,0.92738298305078,0.327607805866394
"34643","PstI.TP962612",11,6697,0.161339628874932,0.314577186922311,0.689700230489696,0.484643969460125
"34647","PstI.TP962915",11,6699,0,0,1,1
"34652","PstI.TP963456",11,6700,0.284736055850159,0.203930067769901,0.519115437490321,0.625273369258109
"34654","PstI.TP963526",11,6701,0.170041783792957,0.219248524513347,0.676017932078418,0.603603119342282
"34656","PstI.TP963828",11,6702,0.35737837039368,0.00136049825280252,0.439158840350635,0.996872238673014
"34658","PstI.TP963885",11,6703,0.636365915679601,0.695883766035905,0.231011757581747,0.201426327231575
"34664","PstI.TP964136",11,6705,0.355711090753838,0.197817569723114,0.440848034900807,0.634136031282788
"34674","PstI.TP964857",11,6708,0.189619416187786,0.381562953368616,0.646220281005099,0.415371836450427
"34675","PstI.TP965300",11,6709,0.0233296485398534,0.178428714520799,0.947698845278795,0.66308817861694
"34676","PstI.TP965408",11,6710,0.89777982145429,0.277683088841995,0.126537770586278,0.527614729317607
"34683","PstI.TP965846",11,6711,0.140038588274762,0.268011790480219,0.724371594781051,0.539495975764498
"34686","PstI.TP966203",11,6712,1.21158714223253,0.472724455979382,0.0614345749385248,0.336725141446556
"34688","PstI.TP966266",11,6713,0.0821115234205,0.294529210459126,0.827729581946988,0.507540600919427
"34692","PstI.TP966405",11,6715,0.363302221401859,1.14238064363211,0.433209307230329,0.0720475731075476
"34703","PstI.TP967303",11,6716,0.903892482607183,0.269827709736012,0.124769236464651,0.537244886126753
"34705","PstI.TP967602",11,6717,0.0372057811638848,0.237949349903838,0.917897567270762,0.578163472457432
"34711","PstI.TP967817",11,6718,0.284597439689698,0.717169624917039,0.519281152866831,0.191791950140854
"34714","PstI.TP968085",11,6719,0,0,1,1
"34717","PstI.TP968217",11,6720,0,0,1,1
"34720","PstI.TP968586",11,6721,0.394264360581948,0.486076835303908,0.403399763642847,0.326530057420992
"34722","PstI.TP968740",11,6722,0,0,1,1
"34726","PstI.TP969082",11,6723,0.384502588594257,0.362538333317097,0.412569778004331,0.433971957104979
"34727","PstI.TP969110",11,6724,1.89358941155787,0.369104666892531,0.0127764614361212,0.427459854019527
"34735","PstI.TP969551",11,6727,0.304721497755509,0.0366621165079311,0.495768012578339,0.919047342289162
"34736","PstI.TP969556",11,6728,0,0,1,1
"34737","PstI.TP969628",11,6729,0.440243096171409,0.0635264133738835,0.362874878835881,0.863920116293619
"34738","PstI.TP969692",11,6730,0,0,1,1
"34739","PstI.TP969694",11,6731,0.0191387448433106,0.928968949759581,0.956888323615824,0.11776901704362
"34742","PstI.TP969736",11,6732,0.310104618284518,0.0599375156669797,0.489660849532628,0.871088909287605
"34744","PstI.TP969818",11,6733,1.03020360684739,0.0411484840019757,0.0932816873109561,0.909602229144495
"34746","PstI.TP970192",11,6735,0,0,1,1
"34756","PstI.TP971132",11,6737,0.158706401915554,1.053700461904,0.693894744326349,0.0883689181272769
"34758","PstI.TP971148",11,6738,0,0,1,1
"34760","PstI.TP971268",11,6739,0.11112592843672,0.149190130188775,0.774237266684924,0.70926718923572
"34769","PstI.TP971959",11,6742,0.065779541002463,0.0930281239220202,0.859449689456457,0.807182757238428
"34770","PstI.TP971985",11,6743,0.467724935059744,0.755748205003848,0.340623859069772,0.175489766047023
"34771","PstI.TP972077",11,6744,0.0910352221836733,0.473674533870232,0.810895289896244,0.335989314831777
"34773","PstI.TP972211",11,6745,0.642989412194839,1.22123009662708,0.227515289678178,0.0600855309740728
"34783","PstI.TP972614",11,6747,0.640233967513182,0.44596610188466,0.228963382576928,0.358124388800349
"34789","PstI.TP972893",11,6749,0.70093823162909,0.280138444421448,0.19909564864801,0.524640188758388
"34790","PstI.TP972948",11,6750,1.27432558961612,0.5163040144602,0.0531709488374823,0.304576215132598
"34796","PstI.TP973620",11,6751,0.546486412049542,0.0879447780006307,0.284127707979967,0.816686209146268
"34802","PstI.TP974026",11,6753,1.73077509538495,0.725224933630345,0.0185876679060535,0.188267374593285
"34806","PstI.TP974291",11,6756,0.986858891481137,0.858158566267363,0.103072096209537,0.138624959964999
"34808","PstI.TP974381",11,6757,0.595158364959157,0.089161428970074,0.254004631183055,0.814401511502832
"34810","PstI.TP974500",11,6759,0,0,1,1
"34813","PstI.TP974653",11,6761,0.0423055322387521,0.0656355848983045,0.90718209034735,0.859734619479162
"34814","PstI.TP974703",11,6762,0,0,1,1
"34816","PstI.TP974799",11,6763,0,0,1,1
"34818","PstI.TP974888",11,6764,0.0731299331939395,0.676528795339818,0.845025990572503,0.210606225459935
"34829","PstI.TP975447",11,6767,0.103876744790205,0.274366829122936,0.78726918940407,0.531659000982214
"34833","PstI.TP975677",11,6768,1.06418275581929,0.428917208813594,0.0862615473450353,0.372462703449631
"34834","PstI.TP975764",11,6770,0.14203308602048,0.0822299819955056,0.721052544872131,0.827503840428881
"34836","PstI.TP976048",11,6771,0.0373994360531573,1.28841127849007,0.917488361688183,0.0514740952098276
"34839","PstI.TP976164",11,6772,0,0,1,1
"34840","PstI.TP976281",11,6773,0.611334279034324,0.387518428284191,0.244717890865001,0.409714724145795
